,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Season__Autumn,Season__Spring,Season__Summer,Season__Winter,Weekday
5400,1169,0,25.7,85.0,0.4,1519,22.9,0.0,0.0,0.0,0,0,0,1,0,0
5401,1062,1,25.4,85.0,1.4,1663,22.6,0.0,0.0,0.0,0,0,0,1,0,0
5402,783,2,25.3,85.0,1.7,1594,22.5,0.0,0.0,0.0,0,0,0,1,0,0
5403,545,3,25.2,83.0,1.1,1835,22.0,0.0,0.0,0.0,0,0,0,1,0,0
5404,307,4,25.1,82.0,1.5,1336,21.8,0.0,0.0,0.0,0,0,0,1,0,0
5405,266,5,24.8,86.0,1.6,1170,22.2,0.0,0.0,0.0,0,0,0,1,0,0
5406,356,6,24.6,86.0,0.4,1119,22.0,0.02,0.0,0.0,0,0,0,1,0,0
5407,537,7,24.9,81.0,0.3,1289,21.4,0.24,0.0,0.0,0,0,0,1,0,0
5408,787,8,26.1,74.0,0.7,1254,21.0,0.87,0.0,0.0,0,0,0,1,0,0
5409,909,9,27.0,70.0,1.1,1393,21.0,1.15,0.0,0.0,0,0,0,1,0,0
5410,910,10,27.8,68.0,2.1,1490,21.3,1.29,0.0,0.0,0,0,0,1,0,0
5411,945,11,29.0,65.0,2.0,1642,21.7,2.22,0.0,0.0,0,0,0,1,0,0
5414,1038,14,30.7,59.0,2.9,1612,21.7,2.05,0.0,0.0,0,0,0,1,0,0
5416,1177,16,31.7,55.0,2.3,1895,21.5,2.16,0.0,0.0,0,0,0,1,0,0
5417,1433,17,31.5,53.0,3.7,1974,20.7,2.02,0.0,0.0,0,0,0,1,0,0
5418,1624,18,31.1,55.0,2.2,1897,20.9,1.05,0.0,0.0,0,0,0,1,0,0
5419,1797,19,30.4,59.0,2.4,1972,21.4,0.69,0.0,0.0,0,0,0,1,0,0
5420,2023,20,29.2,63.0,1.7,1988,21.4,0.1,0.0,0.0,0,0,0,1,0,0
5421,2011,21,28.2,64.0,2.8,2000,20.7,0.0,0.0,0.0,0,0,0,1,0,0
5422,1682,22,27.6,70.0,2.7,1994,21.6,0.0,0.0,0.0,0,0,0,1,0,0
5423,1278,23,26.6,80.0,2.0,1527,22.8,0.0,0.0,0.0,0,0,0,1,0,0
5424,1143,0,26.0,82.0,1.9,1674,22.6,0.0,0.0,0.0,0,0,0,1,0,0
5425,868,1,25.5,83.0,2.3,1576,22.3,0.0,0.0,0.0,0,0,0,1,0,0
5426,632,2,25.1,85.0,1.1,1379,22.3,0.0,0.0,0.0,0,0,0,1,0,0
5427,443,3,24.8,86.0,0.2,1354,22.2,0.0,0.0,0.0,0,0,0,1,0,0
5428,278,4,24.6,86.0,0.1,1358,22.0,0.0,0.0,0.0,0,0,0,1,0,0
5429,223,5,24.5,85.0,0.7,1345,21.8,0.0,0.0,0.0,0,0,0,1,0,0
5430,292,6,24.8,83.0,0.2,1534,21.7,0.02,0.0,0.0,0,0,0,1,0,0
5431,402,7,25.2,80.0,0.2,1551,21.4,0.18,0.0,0.0,0,0,0,1,0,0
5432,613,8,26.2,75.0,0.9,1560,21.4,0.77,0.0,0.0,0,0,0,1,0,0
5433,715,9,27.0,71.0,1.0,1518,21.2,0.97,0.0,0.0,0,0,0,1,0,0
5434,701,10,28.5,66.0,1.7,1319,21.5,1.83,0.0,0.0,0,0,0,1,0,0
5435,712,11,28.7,64.0,1.3,1332,21.2,1.53,0.0,0.0,0,0,0,1,0,0
5436,803,12,30.1,58.0,1.6,1491,20.9,2.15,0.0,0.0,0,0,0,1,0,0
5441,1247,17,32.7,52.0,3.0,1872,21.5,1.96,0.0,0.0,0,0,0,1,0,0
5442,1466,18,32.2,55.0,2.4,1769,22.0,1.28,0.0,0.0,0,0,0,1,0,0
5443,1847,19,31.2,62.0,2.1,1852,23.0,0.63,0.0,0.0,0,0,0,1,0,0
5444,2058,20,29.2,72.0,2.1,1932,23.6,0.09,0.0,0.0,0,0,0,1,0,0
5445,1924,21,28.1,74.0,3.1,1840,23.0,0.0,0.0,0.0,0,0,0,1,0,0
5446,1607,22,27.5,77.0,0.9,1778,23.0,0.0,0.0,0.0,0,0,0,1,0,0
5447,1113,23,27.0,78.0,1.6,1609,22.8,0.0,0.0,0.0,0,0,0,1,0,0
5448,732,0,26.5,81.0,0.9,1650,22.9,0.0,0.0,0.0,0,0,0,1,0,1
5449,498,1,25.9,83.0,1.3,1520,22.7,0.0,0.0,0.0,0,0,0,1,0,1
5450,469,2,25.4,84.0,0.6,1340,22.4,0.0,0.0,0.0,0,0,0,1,0,1
5451,276,3,25.1,85.0,0.7,1507,22.3,0.0,0.0,0.0,0,0,0,1,0,1
5452,211,4,24.6,84.0,0.7,1373,21.7,0.0,0.0,0.0,0,0,0,1,0,1
5453,324,5,24.3,85.0,1.0,1496,21.6,0.0,0.0,0.0,0,0,0,1,0,1
5454,703,6,24.0,85.0,0.9,1569,21.3,0.02,0.0,0.0,0,0,0,1,0,1
5455,1344,7,24.5,73.0,0.9,1901,19.3,0.36,0.0,0.0,0,0,0,1,0,1
5456,1935,8,26.4,69.0,0.5,1559,20.2,1.09,0.0,0.0,0,0,0,1,0,1
5457,1014,9,28.0,64.0,1.0,1682,20.5,1.35,0.0,0.0,0,0,0,1,0,1
5465,1425,17,33.0,46.0,3.1,1926,19.8,1.89,0.0,0.0,0,0,0,1,0,1
5467,2368,19,31.2,52.0,2.4,1990,20.1,0.57,0.0,0.0,0,0,0,1,0,1
5468,2362,20,29.3,58.0,2.4,2000,20.1,0.09,0.0,0.0,0,0,0,1,0,1
5469,2241,21,28.0,64.0,1.5,2000,20.5,0.0,0.0,0.0,0,0,0,1,0,1
5470,1934,22,27.2,69.0,1.7,2000,21.0,0.0,0.0,0.0,0,0,0,1,0,1
5471,1285,23,26.6,75.0,1.5,1996,21.7,0.0,0.0,0.0,0,0,0,1,0,1
5472,1003,0,26.4,76.0,1.2,2000,21.8,0.0,0.0,0.0,0,0,0,1,0,1
5473,692,1,25.8,78.0,0.4,2000,21.6,0.0,0.0,0.0,0,0,0,1,0,1
5474,497,2,25.3,78.0,1.0,2000,21.1,0.0,0.0,0.0,0,0,0,1,0,1
5475,372,3,24.8,80.0,1.0,1988,21.1,0.0,0.0,0.0,0,0,0,1,0,1
5476,222,4,24.4,80.0,1.0,1112,20.7,0.0,0.0,0.0,0,0,0,1,0,1
5477,372,5,24.1,81.0,0.9,1646,20.6,0.0,0.0,0.0,0,0,0,1,0,1
5478,713,6,24.0,81.0,0.9,1271,20.5,0.02,0.0,0.0,0,0,0,1,0,1
5479,1356,7,24.4,75.0,1.0,841,19.6,0.35,0.0,0.0,0,0,0,1,0,1
5480,1955,8,25.8,69.0,0.8,969,19.6,1.06,0.0,0.0,0,0,0,1,0,1
5481,1031,9,27.5,60.0,2.2,1252,19.0,1.59,0.0,0.0,0,0,0,1,0,1
5489,1591,17,31.8,52.0,2.4,1438,20.7,1.93,0.0,0.0,0,0,0,1,0,1
5491,2326,19,30.6,57.0,1.4,1529,21.1,0.58,0.0,0.0,0,0,0,1,0,1
5492,2174,20,28.9,64.0,1.7,1567,21.3,0.1,0.0,0.0,0,0,0,1,0,1
5493,2273,21,27.9,69.0,1.9,1194,21.6,0.0,0.0,0.0,0,0,0,1,0,1
5494,1940,22,27.2,70.0,1.9,1110,21.2,0.0,0.0,0.0,0,0,0,1,0,1
5495,1340,23,26.6,76.0,1.6,936,22.0,0.0,0.0,0.0,0,0,0,1,0,1
5496,1002,0,26.2,79.0,0.7,850,22.2,0.0,0.0,0.0,0,0,0,1,0,1
5497,741,1,25.7,80.0,0.2,805,21.9,0.0,0.0,0.0,0,0,0,1,0,1
5498,526,2,25.2,82.0,0.4,791,21.9,0.0,0.0,0.0,0,0,0,1,0,1
5499,381,3,24.7,84.0,0.7,694,21.8,0.0,0.0,0.0,0,0,0,1,0,1
5500,266,4,24.3,83.0,0.7,621,21.2,0.0,0.0,0.0,0,0,0,1,0,1
5501,327,5,23.9,83.0,0.4,780,20.8,0.0,0.0,0.0,0,0,0,1,0,1
5502,695,6,23.7,83.0,0.1,713,20.6,0.03,0.0,0.0,0,0,0,1,0,1
5503,1308,7,24.2,74.0,0.7,656,19.2,0.35,0.0,0.0,0,0,0,1,0,1
5504,1944,8,25.8,71.0,0.4,760,20.1,0.93,0.0,0.0,0,0,0,1,0,1
5505,982,9,27.2,59.0,0.4,948,18.4,1.18,0.0,0.0,0,0,0,1,0,1
5506,722,10,28.9,61.0,1.5,941,20.6,2.04,0.0,0.0,0,0,0,1,0,1
5513,1596,17,32.6,46.0,2.8,1560,19.4,1.95,0.0,0.0,0,0,0,1,0,1
5515,2281,19,30.6,54.0,2.8,1531,20.2,0.59,0.0,0.0,0,0,0,1,0,1
5516,2202,20,28.8,66.0,1.9,1209,21.8,0.09,0.0,0.0,0,0,0,1,0,1
5517,2188,21,28.0,69.0,1.8,1140,21.7,0.0,0.0,0.0,0,0,0,1,0,1
5518,1980,22,27.2,73.0,1.5,1005,21.9,0.0,0.0,0.0,0,0,0,1,0,1
5519,1354,23,26.4,76.0,0.6,959,21.8,0.0,0.0,0.0,0,0,0,1,0,1
5520,1068,0,25.9,76.0,1.3,984,21.3,0.0,0.0,0.0,0,0,0,1,0,1
5521,824,1,25.4,79.0,0.8,924,21.4,0.0,0.0,0.0,0,0,0,1,0,1
5522,591,2,24.8,80.0,1.5,888,21.1,0.0,0.0,0.0,0,0,0,1,0,1
5523,393,3,24.4,85.0,0.6,678,21.7,0.0,0.0,0.0,0,0,0,1,0,1
5524,231,4,24.0,87.0,0.9,582,21.6,0.0,0.0,0.0,0,0,0,1,0,1
5525,329,5,23.6,88.0,0.2,604,21.4,0.0,0.0,0.0,0,0,0,1,0,1
5526,672,6,23.3,83.0,0.2,875,20.2,0.02,0.0,0.0,0,0,0,1,0,1
5527,1315,7,23.6,75.0,0.9,856,18.9,0.36,0.0,0.0,0,0,0,1,0,1
5528,1993,8,25.5,65.0,0.9,833,18.4,1.1,0.0,0.0,0,0,0,1,0,1
5529,985,9,27.6,62.0,1.5,1043,19.6,1.76,0.0,0.0,0,0,0,1,0,1
5537,1536,17,34.0,44.0,2.3,1891,20.0,1.95,0.0,0.0,0,0,0,1,0,1
5539,2245,19,31.6,58.0,2.3,1556,22.3,0.56,0.0,0.0,0,0,0,1,0,1
5540,2114,20,29.8,62.0,2.9,1931,21.7,0.08,0.0,0.0,0,0,0,1,0,1
5541,2122,21,28.8,69.0,2.4,1619,22.5,0.0,0.0,0.0,0,0,0,1,0,1
5542,1870,22,28.0,76.0,1.5,1542,23.3,0.0,0.0,0.0,0,0,0,1,0,1
5543,1318,23,27.2,78.0,1.9,1601,23.0,0.0,0.0,0.0,0,0,0,1,0,1
5544,1041,0,26.7,80.0,1.4,1465,22.9,0.0,0.0,0.0,0,0,0,1,0,1
5545,773,1,26.1,81.0,1.6,1409,22.5,0.0,0.0,0.0,0,0,0,1,0,1
5546,557,2,25.7,84.0,0.1,1293,22.7,0.0,0.0,0.0,0,0,0,1,0,1
5547,428,3,25.4,84.0,0.9,1174,22.4,0.0,0.0,0.0,0,0,0,1,0,1
5548,267,4,25.1,83.0,0.0,1253,22.0,0.0,0.0,0.0,0,0,0,1,0,1
5549,327,5,24.9,83.0,0.3,1207,21.8,0.0,0.0,0.0,0,0,0,1,0,1
5550,672,6,24.6,82.0,0.2,1157,21.3,0.02,0.0,0.0,0,0,0,1,0,1
5551,1251,7,25.2,75.0,0.6,1056,20.4,0.34,0.0,0.0,0,0,0,1,0,1
5552,1896,8,26.6,70.0,1.3,1062,20.6,1.01,0.0,0.0,0,0,0,1,0,1
5553,1029,9,28.4,65.0,1.2,806,21.1,1.69,0.0,0.0,0,0,0,1,0,1
5561,1468,17,34.3,44.0,2.1,1704,20.2,1.87,0.0,0.0,0,0,0,1,0,1
5563,2084,19,32.9,44.0,2.0,1985,19.0,0.59,0.0,0.0,0,0,0,1,0,1
5564,1888,20,30.9,51.0,2.2,2000,19.5,0.07,0.0,0.0,0,0,0,1,0,1
5565,1869,21,29.8,59.0,1.4,2000,20.9,0.0,0.0,0.0,0,0,0,1,0,1
5566,1782,22,28.8,65.0,1.3,1988,21.5,0.0,0.0,0.0,0,0,0,1,0,1
5567,1426,23,28.2,70.0,1.3,1811,22.2,0.0,0.0,0.0,0,0,0,1,0,1
5568,1132,0,27.5,73.0,1.1,1834,22.2,0.0,0.0,0.0,0,0,0,1,0,0
5569,945,1,27.0,74.0,1.1,1833,21.9,0.0,0.0,0.0,0,0,0,1,0,0
5570,684,2,26.4,72.0,0.2,1766,20.9,0.0,0.0,0.0,0,0,0,1,0,0
5571,477,3,26.1,74.0,0.1,1683,21.0,0.0,0.0,0.0,0,0,0,1,0,0
5572,347,4,25.6,77.0,1.2,1203,21.2,0.0,0.0,0.0,0,0,0,1,0,0
5573,292,5,25.0,78.0,0.3,1474,20.8,0.0,0.0,0.0,0,0,0,1,0,0
5574,381,6,24.9,76.0,0.0,1473,20.3,0.02,0.0,0.0,0,0,0,1,0,0
5575,491,7,25.3,71.0,0.4,1226,19.6,0.34,0.0,0.0,0,0,0,1,0,0
5576,720,8,27.4,63.0,0.9,1043,19.7,1.03,0.0,0.0,0,0,0,1,0,0
5577,729,9,29.6,57.0,0.9,977,20.1,1.71,0.0,0.0,0,0,0,1,0,0
5585,1011,17,36.3,36.0,3.1,1972,18.8,1.91,0.0,0.0,0,0,0,1,0,0
5586,1202,18,35.0,42.0,2.9,1953,20.1,1.26,0.0,0.0,0,0,0,1,0,0
5587,1423,19,33.4,51.0,2.6,2000,21.8,0.59,0.0,0.0,0,0,0,1,0,0
5588,1655,20,31.5,53.0,1.8,2000,20.7,0.08,0.0,0.0,0,0,0,1,0,0
5589,1731,21,30.2,54.0,1.8,2000,19.8,0.0,0.0,0.0,0,0,0,1,0,0
5590,1588,22,29.4,55.0,1.4,2000,19.4,0.0,0.0,0.0,0,0,0,1,0,0
5591,1288,23,28.8,56.0,1.6,2000,19.1,0.0,0.0,0.0,0,0,0,1,0,0
5592,1088,0,28.1,56.0,0.2,2000,18.4,0.0,0.0,0.0,0,0,0,1,0,0
5593,772,1,27.3,60.0,0.8,2000,18.8,0.0,0.0,0.0,0,0,0,1,0,0
5594,587,2,26.8,63.0,0.6,2000,19.1,0.0,0.0,0.0,0,0,0,1,0,0
5595,438,3,26.3,63.0,0.2,2000,18.6,0.0,0.0,0.0,0,0,0,1,0,0
5596,270,4,25.9,71.0,0.3,2000,20.2,0.0,0.0,0.0,0,0,0,1,0,0
5597,256,5,25.5,72.0,0.4,2000,20.0,0.0,0.0,0.0,0,0,0,1,0,0
5598,286,6,25.3,73.0,0.6,1979,20.1,0.02,0.0,0.0,0,0,0,1,0,0
5599,360,7,25.8,67.0,0.9,1773,19.1,0.34,0.0,0.0,0,0,0,1,0,0
5600,477,8,27.9,60.0,0.6,1835,19.4,1.06,0.0,0.0,0,0,0,1,0,0
5601,526,9,30.5,54.0,0.9,1907,20.1,1.71,0.0,0.0,0,0,0,1,0,0
5609,965,17,37.6,33.0,2.1,1837,18.5,1.82,0.0,0.0,0,0,0,1,0,0
5610,1212,18,36.3,35.0,3.0,1860,18.3,0.89,0.0,0.0,0,0,0,1,0,0
5611,1478,19,34.5,47.0,2.8,1762,21.5,0.42,0.0,0.0,0,0,0,1,0,0
5612,1688,20,33.3,50.0,2.3,1706,21.4,0.1,0.0,0.0,0,0,0,1,0,0
5613,1666,21,32.3,50.0,1.7,1784,20.5,0.0,0.0,0.0,0,0,0,1,0,0
5614,1346,22,31.7,51.0,1.4,1742,20.3,0.0,0.0,0.0,0,0,0,1,0,0
5615,1030,23,31.2,52.0,1.5,1670,20.1,0.0,0.0,0.0,0,0,0,1,0,0
5616,792,0,30.6,50.0,2.3,1631,18.9,0.0,0.0,0.0,0,0,0,1,0,1
5617,542,1,30.0,52.0,1.5,1774,19.0,0.0,0.0,0.0,0,0,0,1,0,1
5618,382,2,29.7,53.0,1.4,1682,19.0,0.0,0.0,0.0,0,0,0,1,0,1
5619,238,3,29.6,50.0,2.1,1970,18.0,0.0,0.0,0.0,0,0,0,1,0,1
5620,174,4,29.3,51.0,0.9,1498,18.1,0.0,0.0,0.0,0,0,0,1,0,1
5621,310,5,29.3,55.0,1.6,2000,19.3,0.0,0.0,0.0,0,0,0,1,0,1
5622,652,6,29.2,58.0,1.7,2000,20.0,0.01,0.0,0.0,0,0,0,1,0,1
5623,1241,7,29.3,58.0,0.8,2000,20.1,0.23,0.0,0.0,0,0,0,1,0,1
5624,1889,8,30.0,56.0,0.9,2000,20.2,0.54,0.0,0.0,0,0,0,1,0,1
5625,985,9,31.0,55.0,1.5,1945,20.8,1.14,0.0,0.0,0,0,0,1,0,1
5626,636,10,31.8,51.0,1.5,1900,20.4,1.71,0.0,0.0,0,0,0,1,0,1
5629,688,13,33.8,47.0,1.7,1887,20.9,1.57,0.0,0.0,0,0,0,1,0,1
5630,670,14,34.3,45.0,2.2,1967,20.6,1.64,0.0,0.0,0,0,0,1,0,1
5632,960,16,34.8,47.0,2.2,1839,21.8,1.32,0.0,0.0,0,0,0,1,0,1
5633,1310,17,34.8,49.0,3.0,1866,22.5,1.37,0.0,0.0,0,0,0,1,0,1
5635,2112,19,32.6,58.0,3.2,1962,23.2,0.45,0.0,0.0,0,0,0,1,0,1
5636,2051,20,31.5,61.0,1.8,2000,23.0,0.07,0.0,0.0,0,0,0,1,0,1
5637,1994,21,30.8,60.0,1.8,2000,22.1,0.0,0.0,0.0,0,0,0,1,0,1
5638,1697,22,30.3,60.0,1.8,2000,21.6,0.0,0.0,0.0,0,0,0,1,0,1
5639,1157,23,30.0,58.0,1.6,2000,20.8,0.0,0.0,0.0,0,0,0,1,0,1
5640,874,0,29.6,61.0,1.0,2000,21.2,0.0,0.0,0.0,0,0,0,1,0,1
5641,715,1,29.1,64.0,1.2,2000,21.5,0.0,0.0,0.0,0,0,0,1,0,1
5642,487,2,28.6,66.0,0.9,2000,21.6,0.0,0.0,0.0,0,0,0,1,0,1
5643,332,3,28.2,65.0,0.3,1999,20.9,0.0,0.0,0.0,0,0,0,1,0,1
5644,218,4,27.8,67.0,0.2,1982,21.1,0.0,0.0,0.0,0,0,0,1,0,1
5645,306,5,27.5,70.0,0.1,1976,21.5,0.0,0.0,0.0,0,0,0,1,0,1
5646,673,6,27.2,71.0,0.8,1920,21.4,0.02,0.0,0.0,0,0,0,1,0,1
5647,1213,7,27.8,63.0,1.2,1781,20.1,0.32,0.0,0.0,0,0,0,1,0,1
5648,1820,8,29.9,59.0,0.8,1727,21.0,1.03,0.0,0.0,0,0,0,1,0,1
5649,926,9,31.7,59.0,1.0,1706,22.6,1.69,0.0,0.0,0,0,0,1,0,1
5650,610,10,32.4,54.0,0.9,1631,21.8,1.45,0.0,0.0,0,0,0,1,0,1
5651,620,11,33.9,46.0,1.6,1387,20.6,2.15,0.0,0.0,0,0,0,1,0,1
5652,671,12,34.5,50.0,1.4,1901,22.5,1.89,0.0,0.0,0,0,0,1,0,1
5655,735,15,35.8,47.0,2.2,1029,22.7,1.51,0.0,0.0,0,0,0,1,0,1
5656,834,16,34.9,51.0,2.0,1221,23.2,0.76,0.0,0.0,0,0,0,1,0,1
5657,1297,17,34.9,51.0,2.2,1235,23.2,0.98,0.0,0.0,0,0,0,1,0,1
5658,2300,18,34.9,53.0,2.2,1296,23.8,0.86,0.0,0.0,0,0,0,1,0,1
5659,1968,19,33.1,57.0,2.2,1670,23.4,0.44,0.0,0.0,0,0,0,1,0,1
5660,1834,20,31.1,63.0,2.0,1542,23.2,0.06,0.0,0.0,0,0,0,1,0,1
5661,1899,21,30.2,65.0,2.3,1642,22.8,0.0,0.0,0.0,0,0,0,1,0,1
5662,1773,22,29.8,66.0,3.2,1511,22.7,0.0,0.0,0.0,0,0,0,1,0,1
5663,1193,23,29.3,66.0,2.8,1854,22.2,0.0,0.0,0.0,0,0,0,1,0,1
5664,939,0,28.9,66.0,2.2,2000,21.9,0.0,0.0,0.0,0,0,0,1,0,1
5665,726,1,28.7,67.0,2.6,2000,21.9,0.0,0.0,0.0,0,0,0,1,0,1
5666,499,2,28.8,68.0,1.8,2000,22.2,0.0,0.0,0.0,0,0,0,1,0,1
5667,327,3,28.9,69.0,2.8,1871,22.6,0.0,0.0,0.0,0,0,0,1,0,1
5668,212,4,28.5,74.0,2.6,1549,23.4,0.0,0.0,0.0,0,0,0,1,0,1
5669,299,5,28.3,74.0,2.4,1378,23.2,0.0,0.0,0.0,0,0,0,1,0,1
5670,657,6,28.1,75.0,1.8,1092,23.2,0.01,0.0,0.0,0,0,0,1,0,1
5671,1171,7,28.3,72.0,2.0,1200,22.7,0.1,0.0,0.0,0,0,0,1,0,1
5672,1893,8,28.7,70.0,3.5,1470,22.6,0.52,0.0,0.0,0,0,0,1,0,1
5673,995,9,29.4,66.0,2.5,1308,22.3,0.91,0.0,0.0,0,0,0,1,0,1
5674,696,10,30.7,61.0,2.8,1521,22.3,1.5,0.0,0.0,0,0,0,1,0,1
5675,749,11,30.7,63.0,3.4,1323,22.8,1.13,0.0,0.0,0,0,0,1,0,1
5676,791,12,31.1,60.0,2.7,1331,22.4,1.02,0.0,0.0,0,0,0,1,0,1
5677,783,13,32.3,56.0,3.0,1504,22.3,1.74,0.0,0.0,0,0,0,1,0,1
5678,754,14,33.0,53.0,1.7,1357,22.1,1.73,0.0,0.0,0,0,0,1,0,1
5679,781,15,34.0,50.0,3.0,1705,22.1,1.72,0.0,0.0,0,0,0,1,0,1
5680,977,16,34.1,52.0,2.5,1304,22.8,2.23,0.0,0.0,0,0,0,1,0,1
5681,1412,17,33.2,56.0,2.2,1428,23.2,1.03,0.0,0.0,0,0,0,1,0,1
5683,2039,19,31.7,60.0,2.3,1492,22.9,0.23,0.0,0.0,0,0,0,1,0,1
5684,1935,20,30.9,67.0,1.7,1470,24.0,0.05,0.0,0.0,0,0,0,1,0,1
5685,1811,21,29.7,74.0,2.2,1342,24.5,0.0,0.0,0.0,0,0,0,1,0,1
5686,1767,22,28.8,76.0,2.8,1231,24.1,0.0,0.0,0.0,0,0,0,1,0,1
5687,1289,23,28.0,77.0,1.9,1346,23.5,0.0,0.0,0.0,0,0,0,1,0,1
5688,939,0,27.7,78.0,1.2,1341,23.5,0.0,0.0,0.0,0,0,0,1,0,1
5689,718,1,27.6,79.0,1.0,1261,23.6,0.0,0.0,0.0,0,0,0,1,0,1
5690,498,2,27.6,78.0,0.1,1289,23.4,0.0,0.0,0.0,0,0,0,1,0,1
5691,355,3,27.7,76.0,0.2,1376,23.0,0.0,0.0,0.0,0,0,0,1,0,1
5692,252,4,27.7,75.0,1.0,1360,22.8,0.0,0.0,0.0,0,0,0,1,0,1
5693,306,5,27.4,78.0,0.8,1301,23.2,0.0,0.0,0.0,0,0,0,1,0,1
5694,602,6,27.4,77.0,0.7,1113,23.0,0.0,0.0,0.0,0,0,0,1,0,1
5695,1175,7,27.7,75.0,1.2,1103,22.8,0.1,0.0,0.0,0,0,0,1,0,1
5696,1823,8,28.3,72.0,0.8,1165,22.7,0.34,0.0,0.0,0,0,0,1,0,1
5697,966,9,29.1,69.0,1.0,853,22.8,0.67,0.0,0.0,0,0,0,1,0,1
5698,644,10,29.5,68.0,1.8,946,22.9,0.54,0.0,0.0,0,0,0,1,0,1
5699,614,11,30.2,67.0,1.5,1003,23.3,0.87,0.0,0.0,0,0,0,1,0,1
5700,600,12,32.0,57.0,1.6,1075,22.4,1.94,0.0,0.0,0,0,0,1,0,1
5701,628,13,32.4,54.0,0.7,896,21.8,1.41,0.0,0.0,0,0,0,1,0,1
5702,706,14,33.0,56.0,2.5,879,23.0,1.33,0.0,0.0,0,0,0,1,0,1
5703,774,15,33.1,58.0,1.9,882,23.7,0.87,0.0,0.0,0,0,0,1,0,1
5704,920,16,33.5,57.0,2.8,989,23.8,1.55,0.0,0.0,0,0,0,1,0,1
5705,1394,17,33.1,59.0,2.9,1038,24.0,1.14,0.0,0.0,0,0,0,1,0,1
5706,2367,18,33.2,59.0,1.8,1069,24.0,0.99,0.0,0.0,0,0,0,1,0,1
5707,1994,19,32.3,63.0,2.1,1037,24.3,0.41,0.0,0.0,0,0,0,1,0,1
5708,1790,20,31.0,68.0,1.4,1162,24.3,0.05,0.0,0.0,0,0,0,1,0,1
5709,1868,21,30.0,74.0,2.7,1056,24.8,0.0,0.0,0.0,0,0,0,1,0,1
5710,1709,22,29.4,78.0,1.6,1011,25.1,0.0,0.0,0.0,0,0,0,1,0,1
5711,1273,23,29.0,79.0,1.2,971,24.9,0.0,0.0,0.0,0,0,0,1,0,1
5712,909,0,28.6,80.0,0.6,990,24.8,0.0,0.0,0.0,0,0,0,1,0,1
5713,747,1,28.3,78.0,0.5,1072,24.0,0.0,0.0,0.0,0,0,0,1,0,1
5714,537,2,27.8,79.0,1.4,1049,23.8,0.0,0.0,0.0,0,0,0,1,0,1
5715,371,3,27.6,80.0,1.6,929,23.8,0.0,0.0,0.0,0,0,0,1,0,1
5716,218,4,27.3,85.0,1.6,671,24.5,0.0,0.0,0.0,0,0,0,1,0,1
5717,295,5,27.2,86.0,0.8,657,24.6,0.0,0.0,0.0,0,0,0,1,0,1
5718,647,6,27.2,85.0,0.1,702,24.4,0.02,0.0,0.0,0,0,0,1,0,1
5719,1111,7,27.6,80.0,1.0,783,23.8,0.27,0.0,0.0,0,0,0,1,0,1
5720,1763,8,28.5,76.0,0.9,725,23.8,0.59,0.0,0.0,0,0,0,1,0,1
5721,934,9,29.9,69.0,1.5,769,23.5,1.12,0.0,0.0,0,0,0,1,0,1
5722,639,10,31.2,61.0,2.3,901,22.7,1.71,0.0,0.0,0,0,0,1,0,1
5726,507,14,34.1,57.0,1.8,667,24.3,1.13,0.0,0.0,0,0,0,1,0,1
5727,776,15,35.3,52.0,1.9,822,23.9,2.15,0.0,0.0,0,0,0,1,0,1
5728,905,16,35.0,55.0,2.8,835,24.6,1.56,0.0,0.0,0,0,0,1,0,1
5729,1289,17,34.7,59.0,2.7,1095,25.5,1.49,0.0,0.0,0,0,0,1,0,1
5730,2183,18,33.7,62.0,3.2,1082,25.3,0.87,0.0,0.0,0,0,0,1,0,1
5731,1657,19,32.0,68.0,3.0,1286,25.3,0.38,0.0,0.0,0,0,0,1,0,1
5732,1565,20,30.7,73.0,2.8,1310,25.2,0.04,0.0,0.0,0,0,0,1,0,1
5733,1547,21,30.3,75.0,1.1,1289,25.3,0.0,0.0,0.0,0,0,0,1,0,1
5734,1507,22,29.9,74.0,2.0,1201,24.7,0.0,0.0,0.0,0,0,0,1,0,1
5735,1182,23,29.7,76.0,1.2,1159,25.0,0.0,0.0,0.0,0,0,0,1,0,1
5736,992,0,29.4,78.0,2.1,1072,25.1,0.0,0.0,0.0,0,0,0,1,0,0
5737,875,1,29.1,79.0,1.3,975,25.0,0.0,0.0,0.0,0,0,0,1,0,0
5738,656,2,28.8,80.0,1.9,925,24.9,0.0,0.0,0.0,0,0,0,1,0,0
5739,461,3,28.5,81.0,1.2,911,24.9,0.0,0.0,0.0,0,0,0,1,0,0
5740,340,4,28.3,83.0,1.7,814,25.1,0.0,0.0,0.0,0,0,0,1,0,0
5741,248,5,28.1,84.0,0.5,754,25.1,0.0,0.0,0.0,0,0,0,1,0,0
5742,313,6,28.0,85.0,0.8,647,25.2,0.01,0.0,0.0,0,0,0,1,0,0
5743,428,7,28.4,82.0,0.7,748,25.0,0.16,0.0,0.0,0,0,0,1,0,0
5744,606,8,29.6,75.0,0.4,749,24.6,0.66,0.0,0.0,0,0,0,1,0,0
5745,671,9,30.6,74.0,1.4,716,25.4,0.95,0.0,0.0,0,0,0,1,0,0
